date,PM2.5,Temperature,Humidity,WindSpeed,Precipitation,CO,NO2,SO2,O3,Lag_PM2.5,month,season_Spring,season_Summer,season_Autumn,season_Winter
2024-03-15,74.9381,10.25,48.35,2.51,0.0,0.5869,34.3405,3.6357,81.069,33.6905,3,1,0,0,0
2024-03-16,63.5262,9.46,44.89,4.15,0.2,0.6242,19.7238,3.4452,75.3488,74.9381,3,1,0,0,0
2024-03-17,7.4119,5.96,39.73,3.54,0.12,0.1994,10.5405,2.3595,72.3667,63.5262,3,1,0,0,0
2024-03-18,37.8071,7.22,44.83,2.67,0.0,0.3575,26.7667,2.6048,48.2976,7.4119,3,1,0,0,0
2024-03-19,13.7298,5.6,28.61,4.73,0.0,0.1824,6.2119,2.356,67.6381,37.8071,3,1,0,0,0
2024-03-20,13.0655,6.15,36.02,2.13,0.0,0.2354,17.4667,2.144,57.3595,13.7298,3,1,0,0,0
2024-03-21,43.8821,5.9,59.73,1.58,0.07,0.4761,44.0488,3.7702,37.8857,13.0655,3,1,0,0,0
2024-03-22,35.0548,9.77,49.53,3.32,0.0,0.4832,30.5643,2.5095,57.5476,43.8821,3,1,0,0,0
2024-03-23,48.8286,10.86,41.04,1.96,0.0,0.6602,41.6179,4.8417,58.1595,35.0548,3,1,0,0,0
2024-03-24,58.5274,7.6,53.15,1.76,3.81,0.9748,32.994,5.0012,54.4988,48.8286,3,1,0,0,0
2024-03-25,53.7881,8.57,62.83,1.29,0.29,0.5588,22.5369,2.1964,51.6929,58.5274,3,1,0,0,0
2024-03-26,75.7,10.07,70.55,2.44,0.17,0.72,36.0357,2.394,22.2726,53.7881,3,1,0,0,0
2024-03-27,103.075,9.56,68.53,1.93,1.42,0.9421,45.5631,2.0762,16.0595,75.7,3,1,0,0,0
2024-03-28,57.3417,8.63,24.35,4.2,0.01,0.2785,14.225,2.4548,67.8048,103.075,3,1,0,0,0
2024-03-29,27.4512,10.38,32.16,3.57,0.06,0.2269,13.7226,2.4762,70.694,57.3417,3,1,0,0,0
2024-03-30,13.4976,10.93,34.51,3.02,0.0,0.23,15.381,2.1452,72.3774,27.4512,3,1,0,0,0
2024-03-31,40.5881,12.92,50.04,1.51,0.0,0.6967,32.6917,4.7119,56.1214,13.4976,3,1,0,0,0
2024-04-01,40.7405,9.79,50.64,2.51,0.0,0.7169,25.9952,4.6643,71.0464,40.5881,4,1,0,0,0
2024-04-02,43.719,11.03,54.58,1.92,0.0,0.5292,25.0131,4.2274,85.6976,40.7405,4,1,0,0,0
2024-04-03,41.5238,12.55,45.08,2.23,0.01,0.5042,26.3452,3.1845,74.0321,43.719,4,1,0,0,0
2024-04-04,37.6976,9.78,49.96,2.65,1.46,0.5385,29.3619,3.9524,50.3464,41.5238,4,1,0,0,0
2024-04-05,38.4179,13.02,54.13,1.24,0.31,0.4542,28.644,2.9333,66.1274,37.6976,4,1,0,0,0
2024-04-06,55.794,16.61,33.24,2.64,0.0,0.4792,31.7488,2.3702,72.894,38.4179,4,1,0,0,0
2024-04-07,15.1988,18.44,30.69,2.51,0.0,0.2593,24.2095,2.1155,61.0286,55.794,4,1,0,0,0
2024-04-08,26.3881,15.18,35.37,3.6,0.16,0.4298,28.5679,3.3071,56.3381,15.1988,4,1,0,0,0
2024-04-09,20.9107,10.5,45.69,2.9,0.44,0.3938,20.4893,2.6917,63.0214,26.3881,4,1,0,0,0
2024-04-10,36.4512,9.88,76.17,1.46,2.88,0.5138,40.3357,2.2583,26.1429,20.9107,4,1,0,0,0
2024-04-11,75.2488,15.39,63.87,2.38,0.03,0.5836,36.6988,2.1429,55.5262,36.4512,4,1,0,0,0
2024-04-12,102.2798,19.5,55.6,2.41,0.0,0.7588,38.15,2.1417,67.5857,75.2488,4,1,0,0,0
2024-04-13,52.9024,19.47,59.51,2.98,0.0,0.5661,22.3405,2.1929,81.0167,102.2798,4,1,0,0,0
2024-04-14,38.2024,15.29,79.43,2.53,1.97,0.5469,21.4012,2.2643,48.2202,52.9024,4,1,0,0,0
2024-04-15,30.3,15.52,41.75,4.45,0.07,0.2898,12.4286,2.5488,58.3774,38.2024,4,1,0,0,0
2024-04-16,15.2631,16.8,24.44,3.35,0.0,0.2058,20.944,2.2202,66.7726,30.3,4,1,0,0,0
2024-04-17,40.1143,18.43,35.46,1.66,0.0,0.3893,34.4952,2.9762,80.25,15.2631,4,1,0,0,0
2024-04-18,42.5298,20.05,31.17,3.06,0.0,0.5115,30.519,3.0238,92.0821,40.1143,4,1,0,0,0
2024-04-19,17.8321,15.81,35.79,3.34,0.11,0.5399,22.4631,4.3631,65.8179,42.5298,4,1,0,0,0
2024-04-20,15.9143,15.0,52.64,2.75,0.26,0.3326,18.5643,2.256,66.4238,17.8321,4,1,0,0,0
2024-04-21,51.0393,15.67,58.75,2.36,0.02,0.6275,27.5881,3.844,99.3357,15.9143,4,1,0,0,0
2024-04-22,56.9048,16.43,67.95,2.07,5.74,0.6071,23.8476,2.8536,84.0893,51.0393,4,1,0,0,0
2024-04-23,8.2857,14.31,60.2,4.15,16.83,0.2524,11.7821,2.4667,56.7821,56.9048,4,1,0,0,0
2024-04-24,20.6548,16.31,47.49,2.94,0.0,0.3285,25.2262,2.4929,60.2286,8.2857,4,1,0,0,0
2024-04-25,52.8262,20.1,44.39,2.1,0.0,0.5477,30.0357,2.6095,85.7952,20.6548,4,1,0,0,0
2024-04-26,63.8024,19.76,60.17,1.96,0.12,0.5908,34.5155,2.4595,78.9881,52.8262,4,1,0,0,0
2024-04-27,50.7071,15.22,71.25,2.36,1.45,0.7439,25.1607,2.85,68.6714,63.8024,4,1,0,0,0
2024-04-28,10.6024,12.56,67.26,2.97,1.64,0.2981,14.5476,2.1667,48.8524,50.7071,4,1,0,0,0
2024-04-29,12.5405,10.64,66.35,1.92,7.51,0.3026,14.4179,2.2952,35.1929,10.6024,4,1,0,0,0
2024-04-30,9.3298,15.65,36.8,2.42,0.0,0.2669,19.5738,2.1595,43.2286,12.5405,4,1,0,0,0
2024-05-01,11.925,18.77,31.33,2.3,0.03,0.25,24.8893,2.0821,59.9143,9.3298,5,1,0,0,0
2024-05-02,25.9595,19.42,35.67,2.55,0.0,0.3552,23.4429,2.7226,88.0333,11.925,5,1,0,0,0
2024-05-03,27.5345,19.27,39.98,2.51,0.0,0.3446,20.7929,2.2143,101.819,25.9595,5,1,0,0,0
2024-05-04,42.481,17.06,55.79,1.88,0.0,0.4788,32.3821,2.8762,80.9452,27.5345,5,1,0,0,0
2024-05-05,56.7964,17.5,63.21,1.49,0.56,0.5687,21.4036,2.1821,76.2726,42.481,5,1,0,0,0
2024-05-06,32.9512,19.53,51.22,2.13,0.15,0.377,20.0762,2.344,77.2929,56.7964,5,1,0,0,0
2024-05-07,23.8048,20.63,42.69,1.55,0.15,0.3365,26.6071,2.0524,82.6226,32.9512,5,1,0,0,0
2024-05-08,33.6571,23.03,37.95,2.2,0.0,0.4431,27.825,2.6893,103.8845,23.8048,5,1,0,0,0
2024-05-09,35.0119,22.7,43.85,2.96,0.0,0.4711,21.3333,3.5452,121.9667,33.6571,5,1,0,0,0
2024-05-10,42.3012,21.44,49.21,2.69,3.95,0.4193,19.6488,2.6512,90.1536,35.0119,5,1,0,0,0
2024-05-11,39.0607,18.02,24.82,4.79,0.0,0.1849,9.2357,2.5607,76.3774,42.3012,5,1,0,0,0
2024-05-12,14.1238,20.34,26.54,3.02,0.0,0.2049,18.0857,2.356,67.1119,39.0607,5,1,0,0,0
2024-05-13,17.8,23.76,24.28,2.68,0.0,0.2829,25.3119,2.1988,86.6095,14.1238,5,1,0,0,0
2024-05-14,20.9381,22.88,27.2,4.9,0.01,0.2736,15.5452,2.3274,82.4679,17.8,5,1,0,0,0
2024-05-15,6.8036,20.35,17.39,2.66,0.0,0.1632,9.3821,2.4417,83.7774,20.9381,5,1,0,0,0
2024-05-16,21.2738,21.98,29.26,2.26,0.0,0.3348,25.706,2.5786,84.7524,6.8036,5,1,0,0,0
2024-05-17,30.7679,24.89,38.51,2.4,0.0,0.5375,27.3488,3.5417,135.4571,21.2738,5,1,0,0,0
2024-05-18,46.5607,22.84,61.91,1.82,0.72,0.899,20.3476,4.1131,157.6262,30.7679,5,1,0,0,0
2024-05-19,40.3714,20.55,72.01,2.55,1.73,0.781,13.1298,2.6917,103.6405,46.5607,5,1,0,0,0
2024-05-20,11.7679,20.43,46.94,2.03,0.04,0.408,13.2155,2.1524,87.0964,40.3714,5,1,0,0,0
2024-05-21,20.3726,21.73,50.96,2.1,0.04,0.466,20.3762,2.6714,100.4667,11.7679,5,1,0,0,0
2024-05-22,46.9952,24.8,50.73,2.81,0.07,0.646,23.5655,2.4095,108.6214,20.3726,5,1,0,0,0
2024-05-23,42.3631,23.27,57.34,2.73,1.34,0.5658,16.6167,2.3821,98.6024,46.9952,5,1,0,0,0
2024-05-24,13.2464,17.25,60.66,1.66,1.7,0.4343,16.1452,2.5321,53.0024,42.3631,5,1,0,0,0
2024-05-25,13.7345,13.67,80.52,0.78,21.49,0.4499,14.9262,2.6143,47.425,13.2464,5,1,0,0,0
2024-05-26,8.8857,19.97,46.02,4.17,0.01,0.3246,13.0548,2.5452,58.1452,13.7345,5,1,0,0,0
2024-05-27,15.5143,22.44,33.93,1.82,0.0,0.231,22.0393,2.356,72.5667,8.8857,5,1,0,0,0
2024-05-28,25.9274,23.91,32.98,2.13,0.0,0.3463,26.3798,2.4762,109.2726,15.5143,5,1,0,0,0
2024-05-29,28.2048,24.69,49.16,2.78,7.98,0.4074,19.7536,3.0095,130.7321,25.9274,5,1,0,0,0
2024-05-30,16.1238,25.72,47.82,1.72,1.83,0.3304,17.5107,2.3024,86.5155,28.2048,5,1,0,0,0
2024-05-31,3.8012,22.01,40.89,3.03,2.24,0.1954,10.7238,2.4536,78.4762,16.1238,5,1,0,0,0
2024-06-01,11.0571,25.42,35.74,1.58,0.0,0.2608,21.3155,2.1619,84.5845,3.8012,6,0,1,0,0
2024-06-02,16.4274,25.4,34.29,2.14,0.01,0.3388,21.6488,2.5548,97.9488,11.0571,6,0,1,0,0
2024-06-03,21.6393,25.51,42.69,1.86,0.1,0.4379,24.4262,2.2321,116.3845,16.4274,6,0,1,0,0
2024-06-04,28.0429,24.54,53.18,1.79,0.6,0.5905,23.2024,4.0536,123.4869,21.6393,6,0,1,0,0
2024-06-05,30.875,23.59,57.28,1.97,0.63,0.5836,24.706,3.8845,106.9024,28.0429,6,0,1,0,0
2024-06-06,34.0607,23.9,53.2,2.37,2.53,0.5129,21.7631,2.7274,117.5143,30.875,6,0,1,0,0
2024-06-07,26.5738,19.86,74.79,1.45,26.42,0.434,17.2452,2.4131,74.931,34.0607,6,0,1,0,0
2024-06-08,23.5583,25.83,45.14,1.34,0.01,0.4587,15.9036,2.1881,101.9048,26.5738,6,0,1,0,0
2024-06-09,25.3881,27.48,37.78,2.15,2.07,0.4192,17.0714,2.2071,117.4369,23.5583,6,0,1,0,0
2024-06-10,28.3024,27.97,46.54,1.72,2.05,0.6196,14.3393,2.756,128.9345,25.3881,6,0,1,0,0
2024-06-11,16.5429,29.91,41.58,1.4,0.92,0.4208,21.8202,2.5179,124.825,28.3024,6,0,1,0,0
2024-06-12,17.5786,28.75,44.93,1.63,1.06,0.3862,21.4333,2.3869,139.1345,16.5429,6,0,1,0,0
2024-06-13,26.7155,28.14,54.05,1.68,6.65,0.5556,16.2488,2.4536,142.4262,17.5786,6,0,1,0,0
2024-06-14,18.6024,27.45,39.91,2.03,0.03,0.4595,12.3905,2.4667,107.381,26.7155,6,0,1,0,0
2024-06-15,11.5881,26.38,37.56,2.25,1.36,0.2831,16.8,2.2952,75.7786,18.6024,6,0,1,0,0
2024-06-16,22.6167,27.56,37.46,2.14,0.0,0.4526,18.8071,2.4155,112.4595,11.5881,6,0,1,0,0
2024-06-17,30.7357,29.29,38.55,2.81,0.0,0.4401,16.8214,2.4476,145.4952,22.6167,6,0,1,0,0
2024-06-18,31.3417,28.75,41.99,2.52,0.19,0.4686,19.981,2.7405,152.1845,30.7357,6,0,1,0,0
2024-06-19,40.3881,28.73,49.48,2.32,0.29,0.5049,18.7119,3.169,149.6452,31.3417,6,0,1,0,0
2024-06-20,37.2655,26.33,62.12,1.93,0.38,0.5824,15.1774,2.8119,121.3012,40.3881,6,0,1,0,0
2024-06-21,29.675,23.43,75.14,1.17,6.27,0.6262,19.5012,2.6702,64.9167,37.2655,6,0,1,0,0
2024-06-22,40.581,26.01,42.63,2.57,0.14,0.4171,14.775,2.5179,79.0655,29.675,6,0,1,0,0
2024-06-23,44.5321,24.18,42.27,2.81,0.05,0.2211,13.7202,2.4036,59.1155,40.581,6,0,1,0,0
2024-06-24,7.181,26.36,41.56,1.77,0.0,0.1974,11.1929,2.2988,72.6452,44.5321,6,0,1,0,0
2024-06-25,12.094,28.02,40.76,1.61,0.15,0.2943,17.9857,2.4274,104.4869,7.181,6,0,1,0,0
2024-06-26,30.019,28.9,41.24,2.18,0.0,0.6532,16.4,3.9798,149.8786,12.094,6,0,1,0,0
2024-06-27,22.256,29.14,36.98,2.76,0.99,0.3431,16.9119,2.4738,132.0488,30.019,6,0,1,0,0
2024-06-28,26.4429,28.39,46.16,2.57,0.19,0.399,19.5798,2.8024,149.4845,22.256,6,0,1,0,0
2024-06-29,32.4321,27.69,56.22,1.79,5.41,0.6462,14.631,3.6976,136.9774,26.4429,6,0,1,0,0
2024-06-30,23.4762,28.46,54.15,1.3,1.03,0.47,11.9952,2.5726,115.7548,32.4321,6,0,1,0,0
2024-07-01,12.894,24.44,65.64,2.22,3.41,0.4261,9.3857,2.5536,98.5738,23.4762,7,0,1,0,0
2024-07-02,22.0643,20.99,68.48,2.19,5.4,0.4321,13.3512,2.6857,63.7107,12.894,7,0,1,0,0
2024-07-03,20.481,24.55,53.25,1.73,0.04,0.3494,12.2726,2.4048,80.0,22.0643,7,0,1,0,0
2024-07-04,35.3417,25.49,63.07,1.65,0.44,0.5117,15.8274,2.381,100.9845,20.481,7,0,1,0,0
2024-07-05,50.0036,26.6,73.41,1.53,5.11,0.6174,14.606,2.6976,112.9036,35.3417,7,0,1,0,0
2024-07-06,19.406,29.41,54.85,1.77,1.85,0.4129,10.7286,2.5774,101.0369,50.0036,7,0,1,0,0
2024-07-07,18.5464,27.65,55.23,1.36,2.22,0.4775,15.9048,2.4548,94.1762,19.406,7,0,1,0,0
2024-07-08,19.7381,27.94,59.52,1.46,0.49,0.4604,10.4619,2.4738,88.8952,18.5464,7,0,1,0,0
2024-07-09,41.7929,28.14,48.83,1.46,0.33,0.6019,15.1012,2.5274,100.3452,19.7381,7,0,1,0,0
2024-07-10,46.0738,28.11,53.05,1.17,0.16,0.6132,16.3238,2.4131,116.2643,41.7929,7,0,1,0,0
2024-07-11,49.9821,29.77,49.6,1.98,1.5,0.6835,18.2452,2.4655,134.7024,46.0738,7,0,1,0,0
2024-07-12,28.3155,25.27,78.7,1.03,29.91,0.5463,14.2786,2.5298,98.9512,49.9821,7,0,1,0,0
2024-07-13,33.0167,23.23,87.26,1.48,15.03,0.5995,8.8714,2.5512,97.3774,28.3155,7,0,1,0,0
2024-07-14,49.05,24.98,73.98,1.59,0.69,0.8806,11.1071,2.5155,91.7714,33.0167,7,0,1,0,0
2024-07-15,37.2845,25.34,71.79,1.85,3.42,0.6565,12.0119,2.5167,76.7036,49.05,7,0,1,0,0
2024-07-16,25.4369,25.91,78.59,1.79,21.4,0.5455,8.1298,2.4798,91.0833,37.2845,7,0,1,0,0
2024-07-17,7.5464,27.79,50.6,1.99,0.0,0.2944,14.0857,2.3274,78.8643,25.4369,7,0,1,0,0
2024-07-18,8.6345,29.83,44.72,2.51,0.0,0.2764,16.7369,2.2571,73.6119,7.5464,7,0,1,0,0
2024-07-19,18.9024,29.5,57.26,2.12,10.54,0.49,17.8893,2.2417,114.6274,8.6345,7,0,1,0,0
2024-07-20,14.3393,29.62,61.47,1.77,2.98,0.3683,11.669,2.3667,119.0631,18.9024,7,0,1,0,0
2024-07-21,24.0774,30.11,65.17,2.14,2.91,0.4526,9.5857,2.3179,109.6095,14.3393,7,0,1,0,0
2024-07-22,15.3762,29.53,78.31,1.47,14.43,0.4454,8.7226,2.4929,109.3464,24.0774,7,0,1,0,0
2024-07-23,33.719,31.16,67.5,1.4,1.67,0.6326,10.8536,2.7286,104.7262,15.3762,7,0,1,0,0
2024-07-24,27.15,29.86,77.83,1.66,8.21,0.5207,10.5167,2.7667,94.0738,33.719,7,0,1,0,0
2024-07-25,10.5429,26.58,86.65,2.86,26.11,0.4181,6.7107,2.7429,69.6714,27.15,7,0,1,0,0
2024-07-26,11.3655,27.67,74.84,1.44,2.09,0.4427,8.5286,2.681,73.2679,10.5429,7,0,1,0,0
2024-07-27,17.4571,27.97,79.23,1.61,1.87,0.5401,8.369,2.6583,77.1714,11.3655,7,0,1,0,0
2024-07-28,13.2655,30.13,68.25,1.21,0.0,0.4555,8.6083,2.5738,75.0036,17.4571,7,0,1,0,0
2024-07-29,18.8226,30.06,69.52,1.39,4.46,0.4423,11.8762,2.6417,77.2952,13.2655,7,0,1,0,0
2024-07-30,6.7357,27.35,89.98,2.86,78.18,0.4471,8.294,2.6643,47.7036,18.8226,7,0,1,0,0
2024-07-31,13.181,27.48,82.6,1.45,7.59,0.4818,7.4167,2.8595,71.1714,6.7357,7,0,1,0,0
2024-08-01,9.0345,28.28,73.6,1.13,0.44,0.4256,11.031,2.7286,79.9607,13.181,8,0,1,0,0
2024-08-02,18.1536,27.9,81.89,1.41,9.35,0.536,14.475,2.7381,70.9179,9.0345,8,0,1,0,0
2024-08-03,18.3821,27.76,87.52,1.94,14.23,0.5725,10.9643,3.0964,74.3679,18.1536,8,0,1,0,0
2024-08-04,17.6964,28.1,80.88,0.95,15.6,0.528,8.55,2.8071,81.6607,18.3821,8,0,1,0,0
2024-08-05,6.3583,27.4,69.11,0.97,1.59,0.3376,9.3952,2.575,92.7607,17.6964,8,0,1,0,0
2024-08-06,18.7488,26.78,73.18,1.38,0.43,0.4563,14.7774,2.8071,98.7595,6.3583,8,0,1,0,0
2024-08-07,30.8167,25.94,85.18,1.35,1.71,0.5618,14.156,2.6381,82.2167,18.7488,8,0,1,0,0
2024-08-08,17.7726,27.56,73.01,1.08,0.02,0.4635,16.9321,2.9012,88.0107,30.8167,8,0,1,0,0
2024-08-09,30.3738,25.36,82.53,2.77,62.58,0.6881,13.1476,2.6738,81.5774,17.7726,8,0,1,0,0
2024-08-10,7.6714,25.96,78.69,1.83,8.9,0.5212,8.2167,3.0833,74.4988,30.3738,8,0,1,0,0
2024-08-11,7.5774,26.14,73.6,1.75,0.8,0.3763,12.3845,3.069,61.4798,7.6714,8,0,1,0,0
2024-08-12,2.1405,24.06,81.66,3.18,1.36,0.3301,7.3095,2.7583,56.9512,7.5774,8,0,1,0,0
2024-08-13,5.7869,23.24,83.34,1.88,0.98,0.368,7.1452,2.9286,52.3226,2.1405,8,0,1,0,0
2024-08-14,12.1655,25.39,79.17,1.1,0.81,0.3973,10.5202,2.7405,61.4214,5.7869,8,0,1,0,0
2024-08-15,23.7821,26.24,76.89,1.06,1.23,0.5668,15.2571,3.0369,73.1429,12.1655,8,0,1,0,0
2024-08-16,25.781,25.76,82.86,1.13,9.53,0.5955,16.8369,2.8857,61.0893,23.7821,8,0,1,0,0
2024-08-17,22.8976,25.76,84.14,0.54,22.26,0.6045,12.5976,2.8298,79.6131,25.781,8,0,1,0,0
2024-08-18,14.2762,24.58,90.8,0.88,15.19,0.5277,7.6143,2.8679,91.7405,22.8976,8,0,1,0,0
2024-08-19,13.8262,24.34,90.61,1.45,9.16,0.5229,9.3655,2.7833,80.7917,14.2762,8,0,1,0,0
2024-08-20,7.3619,24.64,86.62,1.65,13.57,0.4932,9.9726,2.7179,51.9024,13.8262,8,0,1,0,0
2024-08-21,8.044,25.21,82.48,0.83,0.19,0.4789,9.7786,2.8833,63.6369,7.3619,8,0,1,0,0
2024-08-22,10.4107,26.72,75.34,1.25,0.63,0.4362,13.3262,2.9488,61.6476,8.044,8,0,1,0,0
2024-08-23,19.7786,26.68,80.36,0.86,7.36,0.647,14.3643,3.0357,79.294,10.4107,8,0,1,0,0
2024-08-24,13.1905,26.74,81.99,0.78,4.05,0.468,11.781,2.8095,85.906,19.7786,8,0,1,0,0
2024-08-25,15.7893,24.05,84.54,1.32,12.65,0.475,14.5857,2.8726,62.2845,13.1905,8,0,1,0,0
2024-08-26,8.1393,21.78,90.64,2.95,95.62,0.4363,6.7238,2.7524,76.2869,15.7893,8,0,1,0,0
2024-08-27,7.9214,22.81,67.25,1.79,0.0,0.3496,13.0167,2.5762,56.7381,8.1393,8,0,1,0,0
2024-08-28,13.6726,22.78,67.45,1.14,0.02,0.399,16.931,2.7083,67.744,7.9214,8,0,1,0,0
2024-08-29,19.7298,22.58,73.44,1.41,0.0,0.4704,18.5798,2.6988,89.8548,13.6726,8,0,1,0,0
2024-08-30,27.6464,25.28,73.45,1.11,0.0,0.5727,19.0048,2.731,105.0155,19.7298,8,0,1,0,0
2024-08-31,34.4417,24.49,87.57,2.37,0.99,0.6827,15.9429,2.9452,94.294,27.6464,8,0,1,0,0
2024-09-01,11.65,24.42,75.82,2.35,3.02,0.4299,13.0464,2.981,58.0821,34.4417,9,0,0,1,0
2024-09-02,3.7405,20.56,69.82,1.72,1.79,0.2773,11.0571,2.7798,63.1583,11.65,9,0,0,1,0
2024-09-03,13.5357,20.67,81.56,1.63,1.72,0.4005,18.0952,2.7833,59.1179,3.7405,9,0,0,1,0
2024-09-04,35.6417,21.78,90.22,1.59,14.51,0.6085,18.8071,3.0024,66.7631,13.5357,9,0,0,1,0
2024-09-05,9.2429,22.86,65.45,2.1,0.97,0.3614,12.1774,2.7833,50.1536,35.6417,9,0,0,1,0
2024-09-06,7.2298,21.6,68.75,1.32,0.29,0.3896,17.3524,2.7679,58.5214,9.2429,9,0,0,1,0
2024-09-07,13.2036,20.09,84.81,1.15,15.58,0.4064,13.1833,2.8619,50.5667,7.2298,9,0,0,1,0
2024-09-08,16.0571,20.88,88.38,1.33,8.43,0.4638,17.5262,2.5893,28.8714,13.2036,9,0,0,1,0
2024-09-09,37.0702,22.95,90.18,1.67,14.14,0.913,20.5869,2.6643,32.2762,16.0571,9,0,0,1,0
2024-09-10,4.5464,19.81,73.56,2.16,1.53,0.39,15.4429,2.8774,42.4286,37.0702,9,0,0,1,0
2024-09-11,6.2226,21.24,64.79,1.2,0.05,0.3938,19.3595,2.8155,26.3476,4.5464,9,0,0,1,0
2024-09-12,7.7881,21.24,67.45,1.19,0.0,0.3899,19.844,3.1262,48.6952,6.2226,9,0,0,1,0
2024-09-13,12.4107,20.32,76.36,1.73,0.14,0.4887,22.0321,3.2095,69.119,7.7881,9,0,0,1,0
2024-09-14,7.8083,18.62,77.82,1.45,0.12,0.3498,12.2964,3.0429,51.4298,12.4107,9,0,0,1,0
2024-09-15,11.9917,17.99,69.49,1.06,0.01,0.4113,20.5274,3.2,49.6524,7.8083,9,0,0,1,0
2024-09-16,18.9131,20.24,73.69,0.92,0.54,0.4575,21.3702,2.7643,59.9952,11.9917,9,0,0,1,0
2024-09-17,12.719,21.77,84.0,1.49,0.16,0.4615,13.8452,3.2774,58.9929,18.9131,9,0,0,1,0
2024-09-18,19.4845,21.76,84.04,1.23,0.11,0.677,13.5571,3.6798,67.4571,12.719,9,0,0,1,0
2024-09-19,28.2607,23.21,84.66,1.02,0.43,0.7457,19.1071,3.1202,83.0738,19.4845,9,0,0,1,0
2024-09-20,17.0988,14.74,85.42,3.22,16.5,0.4745,13.175,2.9452,43.6333,28.2607,9,0,0,1,0
2024-09-21,1.6321,15.73,68.79,2.36,0.0,0.2413,9.844,3.0238,53.7012,17.0988,9,0,0,1,0
2024-09-22,4.5202,14.83,66.03,2.06,0.0,0.2456,14.7821,2.9964,50.1929,1.6321,9,0,0,1,0
2024-09-23,15.3405,15.98,69.04,1.52,0.0,0.3404,24.044,2.7619,53.6702,4.5202,9,0,0,1,0
2024-09-24,31.9571,16.83,77.13,1.52,0.5,0.4963,29.1952,3.0643,79.5036,15.3405,9,0,0,1,0
2024-09-25,25.331,17.77,75.64,1.83,0.3,0.4482,19.6286,2.7964,51.8333,31.9571,9,0,0,1,0
2024-09-26,18.8464,17.72,80.39,1.36,0.07,0.5754,25.7036,2.9905,39.8071,25.331,9,0,0,1,0
2024-09-27,25.5821,17.66,82.86,1.62,0.0,0.5502,25.4548,2.6726,42.1571,18.8464,9,0,0,1,0
2024-09-28,24.0357,18.72,89.61,1.45,0.0,0.5865,19.481,2.2726,30.8929,25.5821,9,0,0,1,0
2024-09-29,44.0476,18.57,88.14,2.55,10.16,0.7929,19.6857,2.8952,55.2857,24.0357,9,0,0,1,0
2024-09-30,1.9714,13.64,69.61,2.7,10.02,0.3506,12.6536,2.825,32.1226,44.0476,9,0,0,1,0
2024-10-01,2.5202,9.79,63.42,3.65,0.08,0.2283,9.4405,2.7512,46.7143,1.9714,10,0,0,1,0
2024-10-02,6.1262,11.03,59.31,1.83,0.0,0.26,15.8869,2.5702,36.5071,2.5202,10,0,0,1,0
2024-10-03,13.8476,12.59,64.48,1.9,0.0,0.349,22.8536,2.4583,43.0226,6.1262,10,0,0,1,0
2024-10-04,41.4,12.29,74.14,1.36,0.0,0.5198,30.7,3.219,61.3274,13.8476,10,0,0,1,0
2024-10-05,57.5893,14.54,75.85,1.22,0.0,0.5933,33.3238,2.8583,69.7321,41.4,10,0,0,1,0
2024-10-06,60.8857,15.0,85.13,1.06,1.07,0.6477,33.4643,2.6131,44.4024,57.5893,10,0,0,1,0
2024-10-07,12.4595,13.43,64.31,1.7,0.0,0.3498,17.6774,2.506,31.7155,60.8857,10,0,0,1,0
2024-10-08,12.0119,13.76,65.18,1.74,0.0,0.3482,25.1512,2.5095,38.7786,12.4595,10,0,0,1,0
2024-10-09,56.2369,13.93,78.8,0.99,0.34,0.6081,43.2524,2.5357,27.856,12.0119,10,0,0,1,0
2024-10-10,5.7976,11.64,57.67,2.19,0.0,0.2515,17.6631,2.4071,48.181,56.2369,10,0,0,1,0
2024-10-11,24.5071,14.53,62.78,1.29,0.0,0.4302,37.6131,2.3,29.3905,5.7976,10,0,0,1,0
2024-10-12,54.8714,13.99,73.4,1.25,0.0,0.6879,37.1464,3.4929,53.081,24.5071,10,0,0,1,0
2024-10-13,85.4833,14.03,91.5,0.99,0.36,1.2546,28.7774,2.7214,46.1095,54.8714,10,0,0,1,0
2024-10-14,87.6024,16.17,80.77,1.33,0.01,1.1924,29.0012,2.65,42.6845,85.4833,10,0,0,1,0
2024-10-15,25.3702,13.03,66.94,2.39,0.0,0.4523,20.8702,2.6631,43.1274,87.6024,10,0,0,1,0
2024-10-16,18.7083,11.8,86.89,1.41,0.0,0.5544,27.8107,2.9798,33.2738,25.3702,10,0,0,1,0
2024-10-17,32.1643,13.14,93.89,0.86,3.6,0.6408,32.7821,2.6762,18.1476,18.7083,10,0,0,1,0
2024-10-18,24.1131,11.86,85.79,2.14,3.69,0.56,18.6024,2.6893,32.1714,32.1643,10,0,0,1,0
2024-10-19,2.6369,4.7,49.72,2.24,0.0,0.2158,12.7119,2.5524,44.025,24.1131,10,0,0,1,0
2024-10-20,13.6048,3.71,55.26,1.67,0.17,0.3987,26.3976,3.0464,22.1476,2.6369,10,0,0,1,0
2024-10-21,32.8333,7.26,77.98,0.97,0.0,0.4583,29.5464,2.4131,17.8833,13.6048,10,0,0,1,0
2024-10-22,11.6845,8.67,62.35,2.32,0.95,0.2992,20.4726,2.4929,38.2226,32.8333,10,0,0,1,0
2024-10-23,20.7571,9.06,68.71,1.82,0.0,0.4231,34.9286,2.4655,19.194,11.6845,10,0,0,1,0
