date,PM2.5,WindSpeed,Humidity,NO2,CO,O3,Precipitation,Temperature,Lag_PM2.5,month
2022-05-22,29.5667,2.47,30.98,18.7988,0.4889,144.6,0.02,27.3,32.3488,5
2022-05-23,30.9631,2.01,44.44,16.7917,0.4524,135.5667,0.01,25.21,29.5667,5
2022-05-24,28.2845,2.69,42.37,16.8857,0.5025,125.2905,0.42,26.56,30.9631,5
2022-05-25,4.5321,3.34,27.17,6.4952,0.1948,87.4929,0.0,23.44,28.2845,5
2022-05-26,7.531,3.18,23.62,13.1786,0.2145,66.8881,0.0,25.16,4.5321,5
2022-05-27,12.025,2.64,21.74,18.881,0.3354,88.1762,0.0,25.98,7.531,5
2022-05-28,26.4274,3.61,28.89,16.9298,0.4496,154.5619,0.0,28.74,12.025,5
2022-05-29,16.381,4.49,33.22,9.6238,0.3095,92.7155,0.64,23.05,26.4274,5
2022-05-30,9.3119,2.71,19.91,15.2429,0.2262,75.2238,0.0,22.81,16.381,5
2022-05-31,18.7524,1.67,22.86,23.1179,0.363,101.7536,0.0,24.7,9.3119,5
2022-06-01,14.7857,1.53,25.33,19.5369,0.33,99.7929,0.0,26.18,18.7524,6
2022-06-02,21.3595,2.88,24.18,22.8298,0.3683,145.975,0.0,28.01,14.7857,6
2022-06-03,35.6512,2.24,43.74,22.2131,0.6819,169.244,4.24,27.5,21.3595,6
2022-06-04,24.2667,1.59,56.0,10.3667,0.4602,122.7643,4.71,26.81,35.6512,6
2022-06-05,12.9476,4.47,27.67,11.0714,0.3033,76.5083,0.0,25.25,24.2667,6
2022-06-06,3.0417,3.1,35.69,6.4869,0.2288,78.2238,0.0,22.96,12.9476,6
2022-06-07,10.2464,2.6,48.24,13.1786,0.393,83.8548,0.06,20.68,3.0417,6
2022-06-08,22.6679,2.31,62.54,14.4274,0.68,89.331,0.43,19.83,10.2464,6
2022-06-09,24.4893,2.25,63.12,16.1762,0.7596,76.2893,0.01,20.57,22.6679,6
2022-06-10,29.8964,2.13,65.38,14.5595,0.7345,110.981,2.27,22.09,24.4893,6
2022-06-11,23.5762,2.72,75.84,14.5929,0.5844,96.3488,14.11,21.41,29.8964,6
2022-06-12,17.719,2.27,75.34,11.0774,0.5308,96.9988,12.41,21.73,23.5762,6
2022-06-13,14.7988,0.94,64.48,11.744,0.4335,84.3357,7.96,22.43,17.719,6
2022-06-14,14.8702,1.53,61.75,13.4869,0.4944,76.5214,1.41,22.05,14.7988,6
2022-06-15,21.9536,2.0,64.96,13.0762,0.6425,91.5095,0.25,22.91,14.8702,6
2022-06-16,25.3107,1.77,70.22,15.6869,0.586,122.0321,0.01,23.58,21.9536,6
2022-06-17,37.069,1.94,69.44,18.2024,0.8458,140.5952,1.59,24.68,25.3107,6
2022-06-18,34.35,1.93,71.8,12.031,0.8777,157.7726,0.87,25.06,37.069,6
2022-06-19,30.0845,2.08,69.08,11.0107,0.7776,158.55,0.41,26.16,34.35,6
2022-06-20,34.6417,2.03,63.43,14.3488,0.8229,158.3881,0.13,28.4,30.0845,6
2022-06-21,49.8964,1.46,62.69,17.4333,0.967,146.8762,0.85,28.26,34.6417,6
2022-06-22,42.0976,1.2,86.05,16.5702,0.8988,75.0,11.61,24.77,49.8964,6
2022-06-23,12.7488,2.1,50.12,13.4786,0.4336,85.3774,0.51,28.65,42.0976,6
2022-06-24,4.8964,2.21,35.32,17.0226,0.2517,82.8286,0.03,30.19,12.7488,6
2022-06-25,19.081,1.99,38.43,24.1095,0.407,164.8548,0.25,32.32,4.8964,6
2022-06-26,23.5143,2.61,66.44,13.9738,0.585,140.7786,7.31,26.36,19.081,6
2022-06-27,23.7619,1.4,67.82,10.419,0.5958,92.8857,22.02,25.19,23.5143,6
2022-06-28,11.9952,1.67,75.71,9.7881,0.4301,70.4345,8.72,23.42,23.7619,6
2022-06-29,8.0714,1.83,66.32,8.0452,0.3462,63.1833,6.34,25.04,11.9952,6
2022-06-30,13.381,1.45,74.86,12.3286,0.4249,73.4619,2.27,24.83,8.0714,6
2022-07-01,16.9107,1.12,73.61,9.206,0.5617,92.4226,3.12,25.14,13.381,7
2022-07-02,33.831,1.66,72.15,13.3619,0.7108,98.975,7.97,25.81,16.9107,7
2022-07-03,21.5643,1.79,89.35,9.744,0.6145,98.9833,34.8,23.95,33.831,7
2022-07-04,16.3786,2.17,85.69,10.1821,0.5735,75.35,25.46,25.78,21.5643,7
2022-07-05,32.6119,1.9,87.42,11.0107,0.5894,81.5036,12.41,26.43,16.3786,7
2022-07-06,7.9833,1.24,85.12,9.3107,0.398,71.6333,8.07,24.9,32.6119,7
2022-07-07,10.2821,1.84,56.62,16.4512,0.3856,84.0667,0.0,27.34,7.9833,7
2022-07-08,16.7869,1.27,64.07,17.1179,0.4207,92.0095,0.26,28.15,10.2821,7
2022-07-09,10.6857,2.68,56.81,19.1798,0.3317,62.0214,3.69,26.79,16.7869,7
2022-07-10,8.9643,1.4,72.2,10.5345,0.3477,82.6333,20.59,23.37,10.6857,7
2022-07-11,19.9036,1.18,74.73,17.1405,0.4815,74.2512,1.93,23.2,8.9643,7
2022-07-12,13.8024,1.94,85.53,9.8405,0.47,76.731,10.37,23.02,19.9036,7
2022-07-13,10.6786,1.3,67.22,14.2,0.515,80.4512,0.0,27.82,13.8024,7
2022-07-14,8.6452,2.11,57.04,15.0083,0.3035,86.35,0.0,26.91,10.6786,7
2022-07-15,9.5655,1.53,51.03,18.5357,0.31,88.1274,0.0,28.37,8.6452,7
2022-07-16,24.8667,1.88,69.88,19.2,0.6049,123.4214,0.0,27.05,9.5655,7
2022-07-17,20.6488,2.02,56.62,13.906,0.4161,80.4321,0.0,28.87,24.8667,7
2022-07-18,7.8226,1.66,47.58,15.1679,0.3623,85.3655,0.0,28.31,20.6488,7
2022-07-19,13.5929,1.52,55.12,19.0571,0.3812,105.5631,0.0,25.49,7.8226,7
2022-07-20,24.8667,1.91,60.88,16.8536,0.4956,110.2667,0.1,26.45,13.5929,7
2022-07-21,18.7869,1.58,68.53,15.6262,0.4306,123.6655,0.03,26.15,24.8667,7
2022-07-22,26.294,1.71,74.33,19.2298,0.5155,110.2405,6.71,26.17,18.7869,7
2022-07-23,9.4714,1.37,66.12,9.8631,0.3477,95.8036,3.92,26.44,26.294,7
2022-07-24,23.3238,1.74,61.66,16.1393,0.5023,115.4845,0.9,27.33,9.4714,7
2022-07-25,20.9607,2.02,68.36,13.8976,0.4389,108.3286,0.28,27.72,23.3238,7
2022-07-26,29.0726,1.96,76.34,12.769,0.4974,109.9119,8.07,27.02,20.9607,7
2022-07-27,18.1655,1.59,87.28,9.4512,0.5413,82.6762,36.11,24.73,29.0726,7
2022-07-28,5.181,1.27,80.36,8.6369,0.3392,71.8262,32.18,24.06,18.1655,7
2022-07-29,14.2333,1.6,76.4,14.831,0.443,83.5012,0.55,24.85,5.181,7
2022-07-30,34.2679,1.43,81.05,12.8833,0.6519,102.3905,0.93,25.33,14.2333,7
2022-07-31,25.8964,1.07,77.88,13.0464,0.4975,89.775,0.03,27.15,34.2679,7
2022-08-01,36.8381,1.24,74.47,14.3357,0.5642,104.9226,0.01,28.06,25.8964,8
2022-08-02,38.8988,1.73,74.21,14.7762,0.5663,98.544,0.37,28.69,36.8381,8
2022-08-03,39.4619,1.42,74.95,12.681,0.5246,102.3893,3.11,29.09,38.8988,8
2022-08-04,35.2893,1.53,80.15,12.4536,0.5698,103.5869,9.28,29.25,39.4619,8
2022-08-05,16.6226,1.49,72.9,11.1881,0.4773,106.8952,2.86,30.56,35.2893,8
2022-08-06,20.6667,1.32,84.8,16.2655,0.5385,76.0881,20.33,28.16,16.6226,8
2022-08-07,25.8369,0.8,80.63,11.7714,0.593,79.7893,9.87,29.32,20.6667,8
2022-08-08,8.1905,1.48,73.35,13.675,0.3687,52.1524,4.94,25.32,25.8369,8
2022-08-09,7.3083,1.41,81.65,12.5429,0.3546,52.094,10.88,22.46,8.1905,8
2022-08-10,10.8321,1.53,77.5,13.7702,0.3712,72.025,0.14,22.81,7.3083,8
2022-08-11,17.4774,1.47,79.27,13.5369,0.4548,89.1679,0.0,25.17,10.8321,8
2022-08-12,34.2845,1.62,81.99,13.6095,0.6096,101.2905,0.18,26.61,17.4774,8
2022-08-13,44.9964,1.81,84.31,14.9095,0.8218,114.1238,0.92,25.64,34.2845,8
2022-08-14,28.2405,1.47,89.75,13.0964,0.969,57.8036,17.48,23.02,44.9964,8
2022-08-15,8.5857,2.72,62.45,11.9607,0.5724,46.8774,0.0,26.65,28.2405,8
2022-08-16,5.3095,1.87,61.73,13.5738,0.3638,76.2929,0.0,23.82,8.5857,8
2022-08-17,25.7869,1.76,72.33,14.3881,0.5493,90.7393,0.1,24.89,5.3095,8
2022-08-18,29.0583,2.55,93.94,13.6476,0.6348,68.4024,45.44,24.27,25.7869,8
2022-08-19,9.8012,2.64,66.88,12.269,0.4657,48.4833,0.32,26.11,29.0583,8
2022-08-20,10.3548,2.34,76.22,17.0631,0.399,72.5631,0.16,23.68,9.8012,8
2022-08-21,26.6702,1.53,85.6,14.7345,0.4977,93.6119,24.19,24.01,10.3548,8
2022-08-22,11.7417,2.75,71.98,9.1357,0.3512,83.4655,18.16,23.92,26.6702,8
2022-08-23,3.5726,1.97,61.29,14.6036,0.2223,37.531,16.05,20.86,11.7417,8
2022-08-24,7.5869,1.04,71.91,14.4226,0.2861,64.9655,0.12,21.46,3.5726,8
2022-08-25,10.1786,2.21,62.43,15.5429,0.2794,52.8964,0.0,22.1,7.5869,8
2022-08-26,6.2631,2.63,61.22,17.2821,0.2308,38.6107,0.0,19.19,10.1786,8
2022-08-27,4.8762,1.97,54.76,16.2607,0.2225,40.5976,0.0,17.84,6.2631,8
2022-08-28,14.3286,2.07,75.04,24.9988,0.3633,32.0226,2.44,17.55,4.8762,8
2022-08-29,17.6048,1.08,81.93,12.3857,0.3593,53.7214,0.08,18.33,14.3286,8
2022-08-30,21.2179,1.01,72.41,18.0214,0.427,65.0036,0.92,20.82,17.6048,8
2022-08-31,4.4893,1.86,60.65,18.3643,0.2648,54.8929,0.0,21.97,21.2179,8
2022-09-01,8.4524,1.99,60.49,17.9607,0.3044,69.0298,0.0,19.85,4.4893,9
2022-09-02,18.1226,1.42,65.0,20.6262,0.418,81.1964,0.0,20.93,8.4524,9
2022-09-03,30.1143,1.37,71.2,24.619,0.5082,81.9619,0.98,20.52,18.1226,9
2022-09-04,33.0298,1.35,71.75,16.131,0.5455,91.7238,3.13,21.87,30.1143,9
2022-09-05,5.0738,2.86,50.35,13.8393,0.2304,58.606,0.02,20.62,33.0298,9
2022-09-06,6.4226,2.97,47.21,18.994,0.2325,44.0464,0.0,19.44,5.0738,9
2022-09-07,8.9821,2.32,45.31,22.6738,0.2686,56.0119,0.0,21.72,6.4226,9
2022-09-08,18.825,1.64,53.71,30.1738,0.3964,89.1595,0.0,24.56,8.9821,9
2022-09-09,34.656,1.1,52.4,28.2833,0.5998,117.8143,0.0,24.76,18.825,9
2022-09-10,47.506,1.44,62.91,21.3488,0.7907,141.7845,0.05,23.56,34.656,9
2022-09-11,29.05,1.42,71.49,13.9321,0.586,103.4905,0.0,22.17,47.506,9
2022-09-12,48.681,1.27,71.04,20.0345,0.6996,106.9071,0.0,23.43,29.05,9
2022-09-13,56.069,1.17,68.34,22.0833,0.7904,98.4774,0.0,24.37,48.681,9
2022-09-14,34.419,1.61,70.4,17.6262,0.638,83.581,0.0,22.95,56.069,9
2022-09-15,20.3988,1.23,67.75,17.056,0.5613,83.4595,0.0,22.23,34.419,9
2022-09-16,25.0262,1.41,69.69,19.7631,0.5235,91.6262,0.0,23.32,20.3988,9
2022-09-17,39.0643,1.29,64.43,26.0905,0.645,104.6143,0.0,24.01,25.0262,9
2022-09-18,10.4988,1.85,41.74,18.9893,0.305,64.4607,0.0,21.99,39.0643,9
2022-09-19,6.0583,2.22,38.66,19.6417,0.235,50.431,0.0,19.36,10.4988,9
2022-09-20,5.8095,1.57,42.82,15.1833,0.1777,54.9417,0.0,17.22,6.0583,9
2022-09-21,18.1452,2.1,51.57,27.7238,0.3545,70.1298,0.05,18.05,5.8095,9
2022-09-22,18.1821,4.43,44.38,15.5143,0.3104,61.7131,0.93,17.57,18.1452,9
2022-09-23,4.0202,3.75,33.78,11.3631,0.1994,49.9571,0.09,15.85,18.1821,9
2022-09-24,14.2821,2.4,38.29,30.2524,0.3098,50.2155,0.0,16.7,4.0202,9
2022-09-25,44.4524,1.44,49.47,39.681,0.5485,81.0095,0.0,18.26,14.2821,9
2022-09-26,56.6083,1.75,55.62,42.0155,0.7568,116.144,0.0,19.41,44.4524,9
2022-09-27,57.6429,1.82,56.5,40.4631,0.7413,121.6655,0.0,20.56,56.6083,9
2022-09-28,56.8333,1.4,59.87,39.6952,0.755,115.5321,0.73,20.98,57.6429,9
2022-09-29,62.231,1.62,60.71,38.8286,0.8026,125.0988,0.01,21.34,56.8333,9
2022-09-30,78.6357,1.42,63.3,42.9095,0.892,118.2155,0.0,21.72,62.231,9
2022-10-01,68.3417,1.39,78.97,36.4381,0.7755,73.5012,4.12,20.44,78.6357,10
2022-10-02,15.5619,1.35,86.02,11.8214,0.4343,54.4333,2.1,18.69,68.3417,10
2022-10-03,6.5155,3.3,67.83,10.7905,0.3052,37.8524,5.43,13.56,15.5619,10
2022-10-04,3.131,2.33,34.59,11.2214,0.1839,46.3,0.0,9.45,6.5155,10
2022-10-05,8.8476,1.68,43.12,20.3071,0.2161,33.8905,0.0,8.53,3.131,10
2022-10-06,19.8976,1.55,52.35,25.2536,0.3001,34.7893,0.0,10.28,8.8476,10
2022-10-07,49.3667,1.92,51.24,31.375,0.5793,42.9298,0.0,11.84,19.8976,10
2022-10-08,65.2083,1.55,73.07,29.719,0.5792,16.1,0.16,11.49,49.3667,10
2022-10-09,2.5131,6.35,37.31,6.4405,0.1605,58.8702,0.03,9.08,65.2083,10
2022-10-10,3.7274,2.96,38.0,12.2619,0.1952,51.3321,0.0,8.89,2.5131,10
2022-10-11,13.6036,1.93,42.4,28.3964,0.3213,33.1679,0.0,10.11,3.7274,10
2022-10-12,48.0131,1.59,59.89,46.6607,0.5715,31.7619,0.0,10.99,13.6036,10
2022-10-13,84.8024,1.12,65.5,51.1512,0.6854,40.3262,0.0,12.59,48.0131,10
2022-10-14,107.0679,0.97,60.67,50.269,0.7298,56.6774,0.0,14.71,84.8024,10
2022-10-15,111.3845,1.92,49.78,40.7179,0.7851,79.9405,0.0,16.33,107.0679,10
2022-10-16,9.2702,3.36,29.89,9.5321,0.202,52.856,0.0,11.63,111.3845,10
2022-10-17,2.8333,2.95,34.35,11.3917,0.2027,40.375,0.0,7.99,9.2702,10
2022-10-18,9.6643,1.99,39.04,25.2917,0.2887,30.9429,0.0,8.66,2.8333,10
2022-10-19,36.9048,2.36,47.89,40.4738,0.5195,32.7131,0.0,11.2,9.6643,10
2022-10-20,75.9369,1.11,71.5,51.4107,0.6336,30.0131,0.0,10.82,36.9048,10
2022-10-21,95.6036,1.44,65.21,43.8405,0.7275,58.294,0.0,14.2,75.9369,10
2022-10-22,22.6298,2.67,42.26,18.7179,0.3108,52.5857,0.0,12.2,95.6036,10
2022-10-23,7.5024,2.1,37.61,24.8179,0.2856,33.719,0.0,11.8,22.6298,10
2022-10-24,27.6298,1.62,53.65,35.1786,0.5504,35.7548,0.0,10.09,7.5024,10
2022-10-25,85.7679,1.5,73.09,46.969,0.8488,48.3679,0.0,11.06,27.6298,10
2022-10-26,103.4179,1.67,72.87,41.3607,0.7182,38.9762,0.0,11.43,85.7679,10
2022-10-27,7.7607,1.86,47.3,19.8298,0.277,30.5167,0.0,7.74,103.4179,10
2022-10-28,20.2345,1.31,70.34,37.0738,0.4861,9.7107,0.0,9.01,7.7607,10
2022-10-29,36.781,1.96,83.31,39.444,0.6313,13.35,0.23,9.26,20.2345,10
2022-10-30,65.7762,1.3,81.89,39.6619,0.5865,17.8869,0.49,10.26,36.781,10
2022-10-31,24.4417,2.92,43.41,20.5524,0.3156,40.1286,0.0,8.74,65.7762,10
2022-11-01,9.1619,1.88,44.69,27.456,0.286,30.3833,0.38,5.76,24.4417,11
2022-11-02,32.2714,1.63,66.12,36.1119,0.4727,25.5845,1.34,8.24,9.1619,11
2022-11-03,24.3,1.18,57.98,22.2167,0.4876,32.9643,0.47,6.11,32.2714,11
2022-11-04,12.3417,2.16,40.23,20.7179,0.2652,40.6321,0.71,5.03,24.3,11
2022-11-05,29.844,1.82,43.34,36.6964,0.3917,27.2083,0.0,6.56,12.3417,11
2022-11-06,81.4845,0.92,76.24,52.9238,0.688,17.6881,0.01,6.64,29.844,11
2022-11-07,31.325,2.93,33.18,32.0012,0.4185,33.1071,0.0,8.56,81.4845,11
2022-11-08,34.8988,1.92,45.92,43.4964,0.4692,24.5179,0.0,7.36,31.325,11
2022-11-09,76.8393,1.18,73.81,54.3036,0.6727,20.5452,0.51,8.8,34.8988,11
2022-11-10,87.456,1.44,77.76,34.9595,0.7548,43.3333,0.48,10.95,76.8393,11
2022-11-11,103.2869,0.76,90.53,38.6845,1.4549,11.1595,17.36,11.65,87.456,11
2022-11-12,3.7143,4.88,51.53,11.7167,0.4062,41.5357,7.29,7.1,103.2869,11
2022-11-13,6.8702,1.73,57.37,17.5976,0.2211,37.6512,7.55,1.42,3.7143,11
2022-11-14,27.0417,1.33,58.75,40.3702,0.4443,10.8905,0.0,4.01,6.8702,11
2022-11-15,18.8488,2.62,49.86,32.5393,0.4019,28.6893,0.0,5.2,27.0417,11
2022-11-16,20.8036,1.43,56.6,41.3702,0.4235,19.025,0.0,5.1,18.8488,11
